Session Date,Session Title,Player Name,Player Primary Position,Total Distance,Distance Zone 1 (Relative),Distance Zone 2 (Relative),Distance Zone 3 (Relative),Distance Zone 4 (Relative),Distance Zone 5 (Relative),Distance Zone 6 (Relative),HSR,Max Speed,% Max Speed,High Speed Running (Relative),HSR Per Minute (Relative),Accelerations (Relative),Accelerations Zone 3 - Zone 6 (Relative),Accels,Accelerations Zone 5 - Zone 6 (Relative),Player Max Accel,Max Acceleration,Accelerations Per Min (Relative),Decelerations (Relative),Decelerations Zone 3 - Zone 6 (Relative),Decels,Decelerations Zone 5 - Zone 6 (Relative),Player Max Decel,Max Deceleration,Decelerations Per Min (Relative),HML Distance,HML Efforts Total Distance,HML Efforts,HMLD Per Minute,Distance Per Min,Fatigue Index,Speed Intensity,Dynamic Stress Load,Dynamic Stress Load Zone 4 - Zone 6,Dynamic Stress Load Zone 5 - Zone 6,Collisions,Collision Load,Impacts Zone 3 - Zone 6 (Relative),Impacts Zone 4 - Zone 6 (Absolute),Impacts Zone 4 - Zone 6 (Relative),Impacts Zone 5 - Zone 6 (Absolute),Impacts Zone 5 - Zone 6 (Relative),Mechanical Load,Total Metabolic Power,Drill Title
11/9/2024,Game,Malachi Imoh,RB,5839,3123,1538,732,327,108,11,446,20.45,90.65,119,0.61,63,97,63,38,8.52,6.94,0.32,17,46,17,7,8.58,7.44,0.08,1042,1091,84,5.34,29.93,0.44,262.13,115.28,24.8,15.95,13,95.65,85,26,22,9,5,10481.26,314505.6,Pre-Game
11/9/2024,Game,Darius WIlson,QB,6366,4292,1112,635,216,58,54,327,20.33,95.49,111,0.55,79,108,79,39,6.93,6.85,0.4,29,56,29,21,7.31,8.67,0.13,862,843,81,4.25,31.36,0.28,270.5,75.74,24.14,16.51,17,119.74,53,23,17,11,5,9531.57,331127.6,Pre-Game
11/9/2024,Game,Tyler Hughes,QB,3695,3154,487,54,0,0,0,0,11.7,52.26,0,0,12,35,12,5,7.13,5.69,0.08,0,7,0,0,7,3.01,0,92,83,16,0.46,18.23,0.13,142.29,18.59,0,0,0,0,0,0,0,0,0,1258.09,170694,Pre-Game
11/9/2024,Game,Trey McDonald,TE,5373,3096,1395,653,217,12,0,229,16.7,79.9,12,0.06,66,101,66,42,6.19,5.86,0.36,12,31,12,2,8.5,8.31,0.05,781,801,74,3.92,26.99,0.27,229.55,62.06,12.3,9.43,7,50.86,42,12,9,6,3,8020.17,279973.8,Pre-Game
11/9/2024,Game,Sean McElwain,TE,6875,3905,1791,859,280,39,1,320,17.63,85,40,0.2,65,115,65,29,7.73,5.86,0.35,37,94,37,16,7.98,8.29,0.18,1053,1029,113,5.29,34.55,0.42,295.7,123.91,22.11,15.75,9,62.02,106,25,15,13,3,10649.07,366788.8,Pre-Game
11/9/2024,Game,Charles Grant,OL,5166,3282,1450,400,27,7,0,34,14.66,77.16,7,0.04,62,112,62,22,5.94,5.03,0.34,15,44,15,4,5.67,5.03,0.07,356,286,51,1.86,27.03,0.25,210.07,51.95,2.6,0.82,8,45.62,33,4,3,1,0,6860.64,254633,Pre-Game
11/9/2024,Game,Jalen Jones,DB,6727,3754,1816,893,220,40,5,264,19.19,87.71,44,0.22,98,150,98,45,6.97,5.77,0.52,41,87,41,14,8.01,7.05,0.21,1105,1080,114,5.55,33.83,0.52,293.39,152.7,22.47,10.73,7,43.71,168,32,26,8,2,10201.3,359478.2,Pre-Game
11/9/2024,Game,Ethan Yip,DB,5023,2961,1194,439,283,89,57,429,20.26,95.39,146,0.73,38,71,38,16,7.18,6.36,0.23,18,37,18,7,6.66,9.17,0.09,713,714,55,3.59,25.27,0.22,219.54,47.98,10.88,9.28,7,58.84,23,8,8,5,5,5927.92,254886,Pre-Game
11/9/2024,Game,David Roulley,DB,4538,2687,1087,427,78,87,170,335,20.98,100.62,257,1.29,7,27,7,0,6.33,6.11,0.03,2,12,2,0,6.56,5.59,0.01,659,678,60,3.32,22.83,0.26,197.43,51.55,0.74,0,1,8.88,28,1,1,0,0,5873.82,226832.7,Pre-Game
11/9/2024,Game,Alex Washington,LB,6996,4586,1595,692,101,20,3,123,19.79,87.88,23,0.12,81,151,81,40,7.44,5.89,0.46,38,81,38,19,8.14,7.75,0.19,904,831,91,4.62,35.77,0.39,294.01,115.13,30.44,18.51,16,111.29,118,35,29,13,7,7888.77,360887.8,Pre-Game
11/9/2024,Game,Quinn Osborne,LB,6804,4524,1620,512,138,10,0,148,17.96,82.16,10,0.05,85,133,85,30,7.3,6.03,0.46,37,88,37,21,7.65,8.21,0.2,757,673,82,3.87,34.78,0.29,282.49,82.8,21.23,16.76,17,105.43,51,19,14,11,6,8769.74,344474.5,Pre-Game
11/9/2024,Game,Cade Mattive,LB,5063,2787,1380,444,288,142,21,452,19.39,89.27,163,0.84,50,93,50,30,6.71,6.31,0.3,9,37,9,4,6.51,8.62,0.05,819,806,62,4.2,25.95,0.61,223.44,135.86,37.4,15.06,9,74.74,189,55,45,12,2,8739.45,262613.9,Pre-Game
11/9/2024,Game,Christian Hamm,LB/DE,5403,3111,1553,507,191,41,0,232,16.56,81.86,41,0.21,88,133,88,51,6.14,6.12,0.47,25,64,25,7,6.49,7.35,0.12,697,624,73,3.56,27.62,0.63,228.2,142.66,22.12,7.25,35,241.61,180,33,31,4,2,9112.7,282724.5,Pre-Game
11/9/2024,Game,Davin Dzidzienyo,DL,4465,2964,1177,290,31,3,0,34,14.22,77.66,3,0.01,20,71,20,1,5.74,5.77,0.1,4,18,4,1,5.95,5.97,0.02,286,171,27,1.49,23.34,0.49,179,87.39,16.42,7.35,18,112.21,89,22,18,6,2,5923.63,220308.7,Pre-Game
11/9/2024,Game,Jaedon Joyner,DB,6153,3846,1273,644,210,122,58,390,20.62,96.81,180,0.9,69,105,69,30,7.12,6.73,0.34,26,53,26,12,7.68,10.12,0.11,960,959,93,4.82,30.88,0.19,265.79,51.51,5.57,3.15,5,37.74,25,7,6,2,1,8426.15,322524.8,Pre-Game
11/9/2024,Game,John Kearney,LB,5557,3595,1079,415,365,93,11,468,19.84,93.19,104,0.53,33,57,33,12,6.89,5.01,0.19,25,42,25,14,7.95,8.71,0.14,723,721,46,3.71,28.49,0.26,238.34,61.61,9.77,6.4,11,81.13,54,11,9,4,2,4824.28,271355.9,Pre-Game
11/9/2024,Game,Tyson Garrett,RB,5817,3859,1040,461,302,155,0,457,18.51,84.25,155,0.76,32,59,32,11,7.97,6.67,0.17,20,49,20,7,7.53,6.31,0.1,795,821,56,3.92,28.7,0.29,250.22,73.72,6.26,0.91,10,79.28,78,10,9,1,0,5295.31,290856.3,Pre-Game
11/9/2024,Game,Matt Akuchie,WR,5611,3106,1404,935,154,13,0,167,18.16,79.47,13,0.06,65,105,65,37,7.69,6.53,0.37,19,66,19,6,9.07,6.8,0.1,1038,1104,102,5.22,28.19,0.33,246.71,80.51,2.69,0,1,5.52,46,5,5,0,0,9331.04,305058.7,Pre-Game
11/9/2024,Game,Mike Malone,DL,3590,2729,679,155,26,1,1,28,16.16,85.87,2,0.01,28,54,28,9,5.75,4.76,0.21,4,20,4,1,6.04,7.39,0.02,166,114,18,0.87,18.77,0.28,141.7,40.14,4.16,2.33,12,70.84,31,6,4,2,0,1713.13,169425.3,Pre-Game
11/9/2024,Game,Breyden Byrd,DL,5126,3654,895,470,98,9,0,107,16.08,81.96,9,0.04,39,76,39,18,7.1,5.23,0.19,6,19,6,0,7.93,5.71,0.03,465,461,54,2.29,25.25,0.26,207.27,54.13,7.6,3.75,5,30.89,33,11,9,3,1,4028.41,252819.6,Pre-Game
11/9/2024,Game,Jonathan Hammond,LB/DE,5171,3525,959,556,120,11,0,130,16.14,81.76,11,0.05,49,87,49,27,8.16,5.84,0.28,21,49,21,5,7.05,7.15,0.12,441,410,50,2.18,25.49,0.34,211.72,71.09,12.24,4.35,11,70.33,75,17,15,3,1,4570.11,257653.9,Pre-Game
11/9/2024,Game,Ryan McKenna,OL,5697,3305,1562,758,71,2,0,73,13.83,82.13,2,0.01,56,127,56,20,5.31,4.86,0.29,15,69,15,5,5.01,4.22,0.07,354,314,56,1.74,28.09,0.57,231.65,132.5,9.09,2.49,16,105.09,119,14,12,2,0,3603.41,279129.3,Pre-Game
11/9/2024,Game,Sascha Garcia,DB,7315,4047,1913,922,329,89,15,433,21.44,97.68,104,0.51,71,119,71,24,7.24,7.77,0.38,11,37,11,5,8.65,9.27,0.05,1209,1186,102,5.96,36.04,0.49,321.55,158.38,32.71,16.74,9,70.23,172,45,34,13,2,9326.76,383720.3,Pre-Game
11/9/2024,Game,Latrelle Smith,DB,3066,1917,784,287,44,15,19,78,20.54,92.27,34,0.27,26,42,26,12,7.69,4.88,0.22,9,26,9,4,5.65,7.06,0.07,349,357,35,2.82,24.71,0.35,129.59,44.72,5.57,2.7,4,23.16,39,8,7,2,1,3173.52,152067.9,Pre-Game
11/9/2024,Game,Jaden Boring,LB,5812,4003,1193,447,149,19,0,168,17.79,83.29,19,0.12,66,100,66,29,6.63,5.7,0.42,19,49,19,4,6.77,7.05,0.11,635,590,64,3.98,36.43,0.2,241.97,49.27,8.43,5.71,7,50.94,38,8,8,3,3,6311.1,292691.6,Pre-Game
11/9/2024,Game,Isaiah Lemmond,WR,5714,2661,1492,1125,300,114,23,436,17.21,91.01,136,0.69,25,55,25,0,6.7,6.51,0.14,5,18,5,2,7.54,9.43,0.02,946,1037,97,4.76,28.73,0.37,250.76,93.11,8.48,2.06,3,18.83,58,14,12,2,0,8805.83,308705,Pre-Game
11/9/2024,Game,Ty Gordon,DL,4654,3210,1025,326,29,21,36,86,19.47,105.13,56,0.3,51,102,51,22,6.29,5.23,0.28,8,29,8,1,7.28,9.92,0.04,312,233,29,1.63,24.33,0.34,187.87,63.3,10.99,7.88,17,101.38,53,11,9,5,3,3920.94,226476.4,Pre-Game
11/9/2024,Game,Josh Miller,RB,4671,2450,1204,637,275,95,11,381,17.55,88.15,106,0.52,28,56,28,13,6.89,6.23,0.16,2,5,2,1,7.21,7.31,0.01,626,702,55,3.09,23.06,0.22,203.12,43.88,0.99,0,3,21.83,20,2,2,0,0,4234.76,233441,Pre-Game
11/9/2024,Game,TJ McGill,DB,7494,3930,2011,963,452,118,21,591,19.09,90.9,139,0.68,90,150,90,35,4,6.33,0.46,73,118,73,33,4,7.54,0.37,1415,1419,120,6.97,36.92,0.28,330.89,93.4,20.49,16.46,11,74.45,50,18,12,10,4,9798.62,401779.7,Pre-Game
11/16/2024,Game,Hollis Mathis,WR,5125,3199,1106,504,280,36,0,316,17.95,81.07,36,0.21,38,64,38,29,7.36,6.77,0.25,27,60,27,13,8.09,7.52,0.18,724,784,63,4.14,29.27,0.36,221.43,79.08,7.57,1.81,1,6.79,96,14,12,2,0,6297.12,267399.6,Pre-Game
11/16/2024,Game,DreSean Kendrick,WR,5116,3072,1347,467,165,63,1,229,18.66,85.52,64,0.36,32,64,32,21,7.54,6.55,0.21,15,29,15,9,7.31,7.45,0.09,597,642,60,3.33,28.57,0.24,218.26,53.41,4.4,2.79,5,39.23,28,5,4,2,1,5267.12,258705.3,Pre-Game
11/16/2024,Game,JT Mayo,WR,6076,2993,1770,848,348,89,29,466,18.9,92.92,117,0.67,70,117,70,54,7.57,6.3,0.45,14,47,14,1,8.02,7.69,0.09,1009,1024,101,5.78,34.83,0.53,266.12,139.99,14.19,7.28,6,38.46,123,18,15,5,2,10200.48,330693.8,Pre-Game
11/16/2024,Game,Josh Guilford,WR,3211,2224,616,294,52,25,0,77,19.17,84.38,25,0.14,22,39,22,15,7.28,6.42,0.15,9,19,9,6,7.93,7.45,0.06,348,378,33,1.99,18.35,0.36,133.21,47.46,1.48,0,0,0,45,3,3,0,0,3872.29,161370.2,Pre-Game
11/16/2024,Game,Carson Jenkins,WR,5014,3213,1251,284,151,77,37,265,20.18,88.9,114,0.63,29,50,29,16,7.37,6.96,0.17,15,33,15,6,8.85,6.57,0.09,563,544,41,3.14,27.93,0.23,213.91,49.14,7.95,6.53,4,34.35,35,8,5,5,2,4457.01,249418.8,Pre-Game
11/16/2024,Game,Bronson Yoder,RB,5802,3585,1258,717,201,19,22,242,19.92,96.7,41,0.23,52,85,52,29,7.46,5.9,0.31,40,66,40,23,7.72,7.74,0.24,751,778,78,4.18,32.32,0.48,245.79,118.3,29.12,21.22,23,169.98,111,31,20,16,5,7116.07,303662.2,Pre-Game
11/16/2024,Game,Malachi Imoh,RB,5050,3142,1057,598,132,58,62,253,22.22,98.49,120,0.71,47,71,47,34,8.52,6.46,0.32,13,31,13,7,8.58,6.72,0.08,729,743,60,4.27,29.59,0.35,221.25,76.65,16.88,11,10,75.59,55,20,13,9,2,6639.95,262054.5,Pre-Game
11/16/2024,Game,Darius WIlson,QB,5336,3489,1021,531,186,49,60,295,20.61,96.81,109,0.61,59,89,59,33,6.93,6.52,0.36,16,46,16,8,7.31,7.89,0.1,708,674,65,3.95,29.75,0.24,227.37,55.16,16.11,12.25,9,58.85,36,14,11,7,4,6822.27,276173.1,Pre-Game
11/16/2024,Game,Tyler Hughes,QB,3801,3108,520,157,16,0,0,16,15.65,69.9,0,0,16,42,16,7,7.13,5.57,0.11,0,16,0,0,7,3.29,0,172,172,22,0.96,21.22,0.17,149.25,26.02,0.47,0,0,0,4,1,1,0,0,1983.71,178152.3,Pre-Game
11/16/2024,Game,Trey McDonald,TE,5045,3024,1485,438,98,0,0,98,14.91,71.34,0,0,61,98,61,36,6.19,5.54,0.39,8,29,8,1,8.5,7.54,0.05,539,493,60,3.08,28.79,0.3,210.53,62.36,22.12,16.96,10,68.92,37,18,12,10,4,6167.24,256664.3,Pre-Game
11/16/2024,Game,Sean McElwain,TE,5421,3304,1325,644,127,15,5,148,18.44,88.91,21,0.12,64,105,64,24,7.73,6.1,0.41,39,79,39,9,7.98,7.27,0.24,726,660,80,4.15,30.98,0.37,228.73,84.71,10.39,3.95,8,50.46,74,14,13,2,1,9106.7,286653.7,Pre-Game
11/16/2024,Game,Charles Grant,OL,4286,2744,1172,354,16,0,0,16,13.71,72.16,0,0,51,90,51,25,5.94,4.91,0.34,10,37,10,2,5.67,4.97,0.05,282,214,36,1.68,25.6,0.44,173.56,75.9,15.38,8.53,10,61.82,76,19,13,7,1,5640.96,210512,Pre-Game
11/16/2024,Game,Jalen Jones,DB,6596,3918,1441,916,277,44,1,322,19,86.84,45,0.26,96,163,96,58,6.97,6.6,0.55,50,81,50,17,8.01,7.86,0.27,1154,1122,114,6.61,37.75,0.51,286.88,146.44,30.03,17.63,7,49.42,155,39,26,15,2,10723.93,366605,Pre-Game
11/16/2024,Game,Ethan Yip,DB,5106,2982,1187,466,245,135,92,472,20.39,96,227,1.3,52,73,52,23,7.18,6.13,0.32,14,33,14,5,6.66,6.69,0.08,778,766,65,4.45,29.22,0.21,224.93,46.36,4.08,2.04,3,22.01,20,5,5,1,1,7027.73,262370.7,Pre-Game
11/16/2024,Game,David Roulley,DB,3377,2225,710,276,68,59,39,166,19.97,95.78,99,0.56,6,19,6,0,6.33,6.14,0.04,1,7,1,0,6.56,5.96,0.01,374,386,33,2.14,19.33,0.25,141.97,35.54,0.72,0,0,0,29,1,1,0,0,3769.55,165572.2,Pre-Game
11/16/2024,Game,Alex Washington,LB,6459,4261,1491,616,91,0,0,91,16.82,74.69,0,0,87,141,87,40,7.44,5.9,0.48,36,71,36,15,8.14,7.96,0.19,837,745,93,4.9,37.76,0.34,269.78,91.32,17.46,12.94,18,118.87,72,20,11,11,2,9171.26,337980.6,Pre-Game
11/16/2024,Game,Quinn Osborne,LB,5791,3893,1311,471,99,17,0,116,17.73,81.11,17,0.1,82,128,82,29,7.3,7.16,0.48,42,89,42,19,7.65,7.08,0.23,688,584,70,4.02,33.83,0.31,240.15,74.26,21.77,12.83,19,120.1,64,27,18,11,2,9829.62,298700.2,Pre-Game
11/16/2024,Game,Christian Hamm,LB,4654,2825,1227,479,109,12,0,122,16.44,81.27,12,0.07,74,126,74,43,6.14,5.86,0.47,23,62,23,8,6.49,5.93,0.14,590,504,69,3.45,27.22,0.53,193.81,102.86,12.85,5.12,28,183.75,119,20,18,4,2,6953.96,244744.6,Pre-Game
11/16/2024,Game,Davin Dzidzienyo,DL,4120,2675,1098,309,38,0,0,38,13.58,74.17,0,0,13,68,13,0,5.74,5.26,0.07,5,19,5,0,5.95,5.33,0.02,348,236,35,2.08,24.62,0.52,165.9,85.8,17.67,5.24,22,134.92,97,27,24,4,1,5560.97,205671,Pre-Game
11/16/2024,Game,Bryce Barnes,DB,4059,2940,790,242,60,22,5,87,19.91,88.57,27,0.15,13,28,13,3,7.76,10,0.09,11,29,11,5,7.93,8.75,0.07,322,320,33,1.84,23.19,0.39,166.77,65.8,6.77,0,1,10.09,82,12,12,0,0,2519.39,194368.7,Pre-Game
11/16/2024,Game,Jaedon Joyner,DB,3710,2602,656,317,79,23,33,135,20.09,94.32,57,0.32,24,41,24,13,7.12,6.28,0.16,5,22,5,4,7.68,5.51,0.03,371,384,38,2.12,21.25,0.14,154.38,22.03,2.72,1.01,0,0,6,4,3,1,0,3284.54,182207.8,Pre-Game
11/16/2024,Game,John Kearney,LB,5125,3151,1040,508,326,94,6,426,18.75,88.07,100,0.58,32,55,32,18,6.89,6.41,0.2,15,32,15,7,7.95,8.38,0.09,720,765,48,4.21,29.97,0.3,221.91,66.85,11.58,4.44,7,51.1,81,18,16,3,1,4549.97,249763.9,Pre-Game
11/16/2024,Game,Leonte Oulahi,WR,3873,2584,660,322,217,85,4,306,18.24,87.69,89,0.51,13,30,13,9,7.58,6.51,0.09,5,20,5,1,8.27,5.49,0.03,449,463,28,2.57,22.17,0.23,163.7,37.04,2.67,2.2,4,21.38,23,3,1,2,0,2510.5,186959.8,Pre-Game
11/16/2024,Game,Tyson Garrett,RB,6181,3861,1335,647,284,54,0,338,17.78,80.93,54,0.3,46,70,46,18,7.97,6.36,0.26,20,50,20,9,7.53,8.81,0.11,875,927,70,4.88,34.49,0.25,265.82,66.35,7.18,4.41,3,21.45,43,8,6,3,1,6291.22,309861.5,Pre-Game
11/16/2024,Game,Matt Akuchie,WR,4537,2622,1123,644,115,32,0,147,18.78,82.19,32,0.18,39,83,39,27,7.69,6.54,0.25,20,48,20,6,9.07,7.05,0.13,817,843,79,4.67,25.95,0.35,197.98,70.04,5.01,2.23,3,24.06,40,7,5,2,0,5721.18,241360.9,Pre-Game
11/16/2024,Game,Mike Malone,DL,3742,2754,663,311,13,1,0,14,14.14,75.13,1,0,33,61,33,15,5.75,5.01,0.24,8,27,8,2,6.04,5.64,0.04,219,171,20,1.31,22.36,0.31,149.11,46.09,9.42,4.15,13,81.09,42,13,12,3,2,2184.92,178984.8,Pre-Game
11/16/2024,Game,Breyden Byrd,DL,4855,3373,929,492,47,4,9,60,20.29,103.41,13,0.07,49,85,49,20,7.1,10,0.26,11,29,11,1,7.93,8.08,0.06,471,419,53,2.63,27.04,0.25,196.89,49.9,4.41,2.77,13,81.16,38,6,3,3,0,4975.37,241997.7,Pre-Game
11/16/2024,Game,Jonathan Hammond,LB/DE,5673,3761,1267,511,111,21,3,134,18.67,94.58,23,0.13,77,118,77,47,8.16,5.72,0.42,30,63,30,17,7.05,8.43,0.16,573,481,63,3.23,32.02,0.38,232.88,88.03,11.65,1.79,20,127.7,95,22,20,2,0,6729.42,292359.6,Pre-Game
11/16/2024,Game,Ryan McKenna,OL,4731,2944,1180,546,55,6,0,61,13.28,78.86,6,0.04,48,90,48,17,5.31,4.64,0.3,14,50,14,4,5.01,5.87,0.09,284,221,34,1.58,26.39,0.46,190.85,88.37,4.46,0,8,51.14,67,9,9,0,0,3282.41,229168.7,Pre-Game
11/16/2024,Game,Sascha Garcia,DB,7775,4360,1813,1113,356,97,36,489,20.54,93.58,133,0.77,88,133,88,40,7.24,6.23,0.49,16,47,16,6,8.65,8.86,0.08,1346,1375,126,7.74,44.73,0.48,343.59,166.06,26.03,7.46,8,62.52,200,40,37,5,2,11282.51,414163.2,Pre-Game
11/16/2024,Game,Latrelle Smith,DB,7509,4397,1972,883,238,18,0,257,17.7,79.51,18,0.11,79,123,79,42,7.69,5.95,0.43,36,86,36,15,5.65,9.04,0.19,1016,1002,97,5.81,42.94,0.39,321.9,124.27,23.65,13.93,11,81.82,107,27,23,8,4,8542.93,388046.2,Pre-Game
11/16/2024,Game,Elijah Rainer,LB,4001,2596,968,224,138,72,3,212,17.47,85.93,74,0.43,29,48,29,12,6.06,5.06,0.22,2,9,2,0,7.93,5.03,0.01,355,347,28,2.08,23.42,0.38,165.36,62.81,3.04,0,2,15.75,63,7,7,0,0,3201.61,192575.1,Pre-Game
11/16/2024,Game,Isaiah Lemmond,WR,4367,2219,974,825,258,91,1,350,16.1,85.14,91,0.52,16,35,16,0,6.7,6.31,0.11,3,8,3,1,7.54,8.5,0.02,664,740,64,3.8,24.99,0.36,190.05,68.62,4.56,2.2,1,7.55,46,7,5,2,0,6762.85,228909.1,Pre-Game
11/16/2024,Game,Ty Gordon,DL,4585,2946,1115,428,74,6,13,93,18.52,100,19,0.11,62,110,62,29,6.29,5.8,0.38,12,35,12,4,7.28,5.96,0.06,395,308,41,2.36,27.41,0.32,186.78,59.41,10.26,5.43,21,128.59,50,12,12,3,3,4361.37,228531.7,Pre-Game
11/16/2024,Game,Josh Miller,RB,4484,2380,1262,566,188,70,18,277,17.6,88.4,89,0.5,37,59,37,25,6.89,5.86,0.23,4,11,4,0,7.21,7.07,0.02,561,588,52,3.13,25.03,0.21,193.02,40.54,1.53,0,3,24.75,26,4,4,0,0,5146.13,226082.7,Pre-Game
11/16/2024,Game,TJ McGill,DB,6626,3629,1776,804,236,103,78,417,20.08,95.62,181,1.03,88,145,88,40,4,5.97,0.48,62,98,62,37,4,9.76,0.33,1140,1099,106,6.52,37.86,0.31,289.99,89,13.63,9.78,6,40.82,57,15,11,7,3,9181.69,354654.2,Pre-Game
11/23/2024,Game,Hollis Mathis,WR,6315,3299,1671,917,344,66,17,428,21.63,97.7,84,0.54,64,104,64,46,7.36,6.77,0.41,43,101,43,28,8.09,9.49,0.27,1129,1181,93,7.27,40.63,0.71,283.17,200.25,44,17.01,13,89.73,263,64,56,12,4,9757.4,342314.6,Pre-Game
11/23/2024,Game,DreSean Kendrick,WR,4921,3053,1202,519,124,20,1,145,18.64,85.43,21,0.14,39,68,39,26,7.54,6.62,0.25,7,28,7,4,7.31,7.6,0.04,598,614,63,3.84,31.65,0.28,208.34,58.57,1.35,0,1,5.45,37,3,3,0,0,5948.24,251802.5,Pre-Game
11/23/2024,Game,JT Mayo,WR,5875,2942,1640,915,241,93,38,372,20.34,100,131,0.84,78,132,78,55,7.57,6.26,0.51,15,40,15,4,8.02,9.15,0.1,1001,969,109,6.44,37.79,0.55,256.85,142.24,8.17,2.1,5,40.26,142,15,13,2,0,11385.64,326720.3,Pre-Game
11/23/2024,Game,Carson Jenkins,WR,4119,2812,886,315,92,15,0,107,19.05,83.92,15,0.1,28,43,28,21,7.37,6.54,0.18,10,27,10,6,8.85,6.84,0.07,378,402,35,2.43,26.5,0.24,171.15,41.61,2.71,2.71,2,18.4,26,2,1,2,1,3825.78,206336.2,Pre-Game
11/23/2024,Game,Bronson Yoder,RB,6249,3846,1253,943,183,24,0,207,17.06,82.82,24,0.16,53,96,53,21,7.46,5.99,0.33,30,56,30,17,7.72,8.69,0.2,827,896,91,5.32,40.2,0.5,265.9,132.7,42.69,25.16,14,106.1,128,47,37,17,7,6959.15,317338.6,Pre-Game
11/23/2024,Game,Malachi Imoh,RB,5617,3693,1176,530,193,26,0,218,18.55,82.23,26,0.16,56,89,56,38,8.52,6.14,0.35,17,38,17,7,8.58,6.42,0.11,674,674,65,4.34,36.13,0.27,240.14,65.09,14.61,9.5,7,48.09,40,16,13,6,3,6997.03,291276.2,Pre-Game
11/23/2024,Game,Darius WIlson,QB,4436,3237,716,300,87,52,45,183,20.49,96.24,96,0.62,46,87,46,24,6.93,6.05,0.3,18,42,18,8,7.31,7.43,0.11,474,431,46,3.05,28.54,0.36,184.39,67.06,27.37,25.67,12,87.68,43,19,11,16,8,5390.47,227461.8,Pre-Game
11/23/2024,Game,Tyler Hughes,QB,3744,3173,488,83,0,0,0,0,13.4,59.85,0,0,14,40,14,8,7.13,5.36,0.09,1,12,1,0,7,3.96,0.01,114,117,17,0.73,24.09,0.14,145.28,20.05,0,0,0,0,0,0,0,0,0,1449.2,173276.9,Pre-Game
11/23/2024,Game,Trey McDonald,TE,4747,2830,1359,436,102,17,4,122,18.96,90.72,21,0.13,49,100,49,28,6.19,5.49,0.3,10,24,10,3,8.5,7.51,0.07,528,504,59,3.39,30.54,0.29,199.78,56.96,12.09,8.61,10,69.27,41,13,9,6,2,5512.25,244135.1,Pre-Game
11/23/2024,Game,Sean McElwain,TE,5002,2906,1350,599,134,13,0,147,17.45,84.14,13,0.08,48,79,48,23,7.73,6.29,0.31,18,62,18,5,7.98,4.79,0.11,601,548,63,3.87,32.18,0.35,212.9,75.2,4.44,1,8,48.92,48,7,6,1,0,8498.44,259588.3,Pre-Game
11/23/2024,Game,Charles Grant,OL,3881,2482,1054,296,47,1,0,49,14.43,75.95,1,0.01,46,90,46,20,5.94,5.15,0.35,13,42,13,3,5.67,5.33,0.09,275,224,40,1.91,26.96,0.48,158.07,75.56,14.83,7.49,9,55.19,74,22,15,7,0,5591.64,192158.5,Pre-Game
11/23/2024,Game,Jalen Jones,DB,5351,3083,1504,673,71,20,0,91,18.3,83.64,20,0.13,75,127,75,37,6.97,6.71,0.52,23,61,23,7,8.01,6.64,0.17,710,688,79,4.57,34.42,0.49,228.98,113.05,17.18,11.04,10,66.04,114,20,17,7,4,7305.73,280717.7,Pre-Game
11/23/2024,Game,Ethan Yip,DB,4064,2516,940,337,128,123,19,270,19.81,93.27,142,0.92,27,44,27,9,7.18,5.52,0.18,5,15,5,1,6.66,5.69,0.03,423,470,32,2.72,26.14,0.19,174.49,32.53,0.83,0,0,0,17,2,2,0,0,4137.66,197141.9,Pre-Game
11/23/2024,Game,Alex Washington,LB,5382,3447,1392,422,101,19,1,121,19.43,86.28,20,0.13,77,125,77,35,7.44,6.68,0.54,28,74,28,10,8.14,6.8,0.21,690,588,70,4.44,34.62,0.45,225.6,101.82,25.45,16.85,15,101.33,100,28,22,11,5,7678.14,279593.6,Pre-Game
11/23/2024,Game,Quinn Osborne,LB,5343,3486,1434,335,67,17,4,88,20.68,94.6,21,0.13,71,109,71,34,7.3,10,0.49,39,75,39,18,7.65,8.07,0.25,528,432,54,3.39,34.37,0.35,221.03,77.01,21.46,15.78,23,146.69,57,21,14,11,4,7241.96,270449.5,Pre-Game
11/23/2024,Game,Christian Hamm,LB,2148,1535,459,148,6,0,0,6,12.68,62.68,0,0,13,29,13,8,6.14,5.31,0.08,4,11,4,1,6.49,4.97,0.03,114,96,13,0.73,13.82,0.26,86.06,22.5,0,0,1,5.89,13,0,0,0,0,1289.24,102857.6,Pre-Game
11/23/2024,Game,Davin Dzidzienyo,DL,3911,2656,894,234,35,19,6,59,25.72,140.47,25,0.16,15,56,15,5,5.74,10,0.11,6,22,6,3,5.95,12.85,0.04,285,190,25,1.83,25.16,0.33,159.6,52.5,6.42,0.82,11,66.91,51,12,11,1,0,9639.65,193874.6,Pre-Game
11/23/2024,Game,Bryce Barnes,DB,3297,2142,921,227,8,0,0,8,14.87,66.15,0,0,13,31,13,5,7.76,5.74,0.08,8,28,8,2,7.93,4.27,0.05,257,250,30,1.65,21.21,0.48,135.63,65.26,5.53,1.71,0,0,80,9,9,1,1,2170.72,158081.3,Pre-Game
